HUMI,TEMP,cbwd,Iws,precipitation,PM,PM_Unsafe
0.797911959822435,0.737710293069008,SE,0.502716370036389,0,7,0
0.797911959822435,0.737710293069008,NW,0.0975075727431294,0,3,0
0.848960480547406,0.701565861354218,cv,0.0975075727431294,0,2,0
0.869196692835823,0.681291128273108,cv,0.197967059205336,0,5,0
0.869196692835823,0.681291128273108,NE,0.0975075727431294,0,10,0
0.848960480547406,0.720331528494971,SE,0.0975075727431294,0,12,0
0.736682062358941,0.753815007353792,NW,0.313860901522561,0,11,0
0.625465799498373,0.78260911347138,NW,0.484861343752069,0,10,0
0.591424782438715,0.795481068475504,NW,0.588430831403659,0,8,0
0.515187063625483,0.807445201289189,cv,0.198973795350836,0,9,0
0.472992662802769,0.818574453068491,cv,0.345199886780005,0,18,0
0.348741571504895,0.838589023351537,NW,0.198973795350836,0,22,0
0.397091289181168,0.838589023351537,SE,0.198973795350836,0,29,1
0.365050535310672,0.847590743082831,SE,0.423368464353096,0,23,0
0.515187063625483,0.838589023351537,SE,0.600134902839154,0,21,0
0.591424782438715,0.818574453068491,SE,0.727708280120675,0,29,1
0.666794792371817,0.795481068475504,SE,0.779318935574816,0,37,1
0.736682062358941,0.78260911347138,SE,0.816080420245027,0,37,1
0.797911959822435,0.753815007353792,SE,0.834395935224161,0,49,1
0.797911959822435,0.753815007353792,SE,0.853801175548097,0,44,1
0.848960480547406,0.737710293069008,SE,0.866435283318048,0,47,1
0.848960480547406,0.737710293069008,SE,0.877364929437109,0,48,1
0.87288589027965,0.720331528494971,SE,0.886902463088473,0,55,1
0.87288589027965,0.720331528494971,SE,0.889395130433446,0,61,1
0.892807772917453,0.701565861354218,SE,0.894146226008236,0,56,1
0.87288589027965,0.701565861354218,cv,0.0975075727431294,0,51,1
0.87288589027965,0.701565861354218,SE,0.0975075727431294,0,62,1
0.87288589027965,0.701565861354218,cv,0.0975075727431294,0,63,1
0.892807772917453,0.681291128273108,SE,0.0975075727431294,0,60,1
0.87288589027965,0.720331528494971,cv,0.0975075727431294,0,75,1
0.848960480547406,0.753815007353792,cv,0.197967059205336,0,77,1
0.825380500962349,0.768749516892908,cv,0.278454576699269,0,67,1
0.772728877564312,0.795481068475504,NE,0.198973795350836,0,87,1
0.676431383610488,0.818574453068491,cv,0.313860901522561,0,81,1
0.70375301489466,0.818574453068491,SE,0.373135011818532,0,59,1
0.591424782438715,0.818574453068491,SE,0.576066886492617,0,48,1
0.603069213738058,0.828935446982997,SE,0.666873874453499,0,54,1
0.515187063625483,0.828935446982997,SE,0.727582201960619,0,48,1
0.515187063625483,0.818574453068491,SE,0.771119842008118,0,42,1
0.515187063625483,0.828935446982997,SE,0.797332738667094,0,34,1
0.636224844146212,0.807445201289189,SE,0.818794710633149,0,48,1
0.70375301489466,0.78260911347138,SE,0.836672258081945,0,54,1
0.736682062358941,0.768749516892908,SE,0.855651757792687,0,50,1
0.797911959822435,0.737710293069008,SE,0.862953941157448,0,51,1
0.825380500962349,0.720331528494971,SE,0.869665344161535,0,69,1
0.848960480547406,0.701565861354218,SE,0.875852497363337,0,67,1
0.848960480547406,0.720331528494971,SE,0.881572349421879,0,68,1
0.848960480547406,0.701565861354218,SE,0.886873937660895,0,85,1
0.869196692835823,0.681291128273108,SE,0.891799719084265,0,76,1
0.892807772917453,0.681291128273108,SE,0.896386640155018,0,81,1
0.892807772917453,0.659375800642906,NE,0.198973795350836,0,82,1
0.892807772917453,0.659375800642906,NE,0.345199886780005,0,96,1
0.869196692835823,0.681291128273108,NE,0.445576195966263,0,89,1
0.892807772917453,0.701565861354218,cv,0.0975075727431294,0,120,1
0.87288589027965,0.720331528494971,cv,0.197967059205336,0,124,1
0.825380500962349,0.753815007353792,NE,0.198973795350836,0,106,1
0.772728877564312,0.795481068475504,cv,0.0975075727431294,0,79,1
0.70375301489466,0.807445201289189,cv,0.197967059205336,0,85,1
0.636224844146212,0.828935446982997,SE,0.198973795350836,0,92,1
0.56723031662516,0.838589023351537,SE,0.345199886780005,0,99,1
0.52865443238623,0.847590743082831,SE,0.502716370036389,0,97,1
0.603069213738058,0.838589023351537,SE,0.600134902839154,0,74,1
0.56723031662516,0.838589023351537,SE,0.682461238426583,0,54,1
0.56723031662516,0.838589023351537,SE,0.727708280120675,0,47,1
0.636224844146212,0.818574453068491,SE,0.77121279702984,0,45,1
0.70375301489466,0.795481068475504,SE,0.797408128844176,0,44,1
0.765943923786581,0.768749516892908,SE,0.818857025501081,0,54,1
0.765943923786581,0.768749516892908,SE,0.8412704144791,0,45,1
0.848960480547406,0.737710293069008,cv,0.0975075727431294,0,57,1
0.848960480547406,0.720331528494971,SE,0.198973795350836,0,60,1
0.87288589027965,0.720331528494971,SE,0.279264459722159,0,61,1
0.87288589027965,0.701565861354218,SE,0.399308199945605,0,73,1
0.87288589027965,0.701565861354218,NE,0.198973795350836,0,90,1
0.87288589027965,0.701565861354218,NE,0.279264459722159,0,92,1
0.869196692835823,0.681291128273108,cv,0.0975075727431294,0,105,1
0.892807772917453,0.659375800642906,NE,0.0975075727431294,0,102,1
0.892807772917453,0.681291128273108,NE,0.197967059205336,0,110,1
0.87288589027965,0.720331528494971,cv,0.0975075727431294,0,118,1
0.848960480547406,0.753815007353792,cv,0.197967059205336,0,107,1
0.825380500962349,0.768749516892908,NW,0.198973795350836,0,92,1
0.736682062358941,0.807445201289189,cv,0.0975075727431294,0,85,1
0.736682062358941,0.807445201289189,SE,0.198973795350836,0,91,1
0.676431383610488,0.828935446982997,cv,0.198973795350836,0,100,1
0.636224844146212,0.838589023351537,SE,0.198973795350836,0,79,1
0.603069213738058,0.838589023351537,SE,0.465708536746689,0,48,1
0.487351914897539,0.847590743082831,SE,0.640919532875584,0,52,1
0.515187063625483,0.838589023351537,SE,0.721930670492772,0,69,1
0.636224844146212,0.828935446982997,SE,0.766964005626972,0,71,1
0.554676828249526,0.818574453068491,SE,0.807093771677518,0,72,1
0.666794792371817,0.795481068475504,SE,0.826891145339994,0,77,1
0.825380500962349,0.753815007353792,NE,0.198973795350836,0,92,1
0.825380500962349,0.737710293069008,cv,0.0975075727431294,0,104,1
0.87288589027965,0.720331528494971,cv,0.197967059205336,0,106,1
0.87288589027965,0.701565861354218,SE,0.198973795350836,0,120,1
0.87288589027965,0.720331528494971,SE,0.423368464353096,0,127,1
0.87288589027965,0.701565861354218,NE,0.198973795350836,0,145,1
0.892807772917453,0.681291128273108,cv,0.0975075727431294,0,134,1
0.892807772917453,0.681291128273108,cv,0.197967059205336,0,139,1
0.869196692835823,0.681291128273108,cv,0.278454576699269,0,81,1
0.87288589027965,0.701565861354218,NW,0.198973795350836,0,53,1
0.797911959822435,0.753815007353792,cv,0.0975075727431294,0,97,1
0.765943923786581,0.768749516892908,NW,0.198973795350836,0,94,1
0.70375301489466,0.795481068475504,cv,0.0975075727431294,0,99,1
0.591424782438715,0.818574453068491,cv,0.197967059205336,0,110,1
0.603069213738058,0.828935446982997,cv,0.344535395212307,0,117,1
0.554676828249526,0.828935446982997,cv,0.445101188307035,0,114,1
0.515187063625483,0.838589023351537,SE,0.313860901522561,0,92,1
0.472992662802769,0.828935446982997,SE,0.519048615702109,0,74,1
0.472992662802769,0.828935446982997,SE,0.631356585531968,0,81,1
0.515187063625483,0.818574453068491,SE,0.703218776835626,0,98,1
0.591424782438715,0.807445201289189,SE,0.743604593559493,0,120,1
0.666794792371817,0.78260911347138,SE,0.762576275296233,0,113,1
0.825380500962349,0.737710293069008,cv,0.0975075727431294,0,104,1
0.825380500962349,0.737710293069008,cv,0.465267026062801,0,130,1
0.825380500962349,0.737710293069008,SE,0.502716370036389,0,92,1
0.797911959822435,0.753815007353792,cv,0.0975075727431294,0,137,1
0.765943923786581,0.78260911347138,cv,0.197967059205336,0,132,1
0.772728877564312,0.795481068475504,SE,0.198973795350836,0,134,1
0.70375301489466,0.807445201289189,SE,0.423368464353096,0,129,1
0.797911959822435,0.768749516892908,NW,0.423368464353096,0,109,1
0.70375301489466,0.807445201289189,SE,0.313860901522561,0,93,1
0.591424782438715,0.818574453068491,SE,0.519048615702109,0,87,1
0.591424782438715,0.807445201289189,SE,0.650036577626335,0,88,1
0.636224844146212,0.807445201289189,SE,0.682461238426583,0,94,1
0.70375301489466,0.795481068475504,SE,0.727708280120675,0.996061457906589,70,1
0.825380500962349,0.753815007353792,SE,0.779318935574816,0.225455382084051,88,1
0.87288589027965,0.720331528494971,NE,0.198973795350836,0,113,1
0.87288589027965,0.720331528494971,NW,0.198973795350836,0,115,1
0.87288589027965,0.701565861354218,NE,0.198973795350836,0,96,1
0.87288589027965,0.701565861354218,cv,0.0975075727431294,0,87,1
0.869196692835823,0.681291128273108,NW,0.198973795350836,0,93,1
0.869196692835823,0.681291128273108,NW,0.345199886780005,0,98,1
0.869196692835823,0.681291128273108,cv,0.0975075727431294,0,97,1
0.892807772917453,0.681291128273108,SE,0.198973795350836,0,97,1
0.87288589027965,0.701565861354218,SE,0.345199886780005,0,103,1
0.87288589027965,0.701565861354218,SE,0.445576195966263,0,111,1
0.87288589027965,0.701565861354218,SE,0.519407751013691,0,110,1
0.87288589027965,0.720331528494971,cv,0.0975075727431294,0,117,1
0.848960480547406,0.737710293069008,SE,0.198973795350836,0,125,1
0.797911959822435,0.768749516892908,SE,0.423368464353096,0,106,1
0.797911959822435,0.768749516892908,SE,0.549429401727735,0,91,1
0.797911959822435,0.78260911347138,SE,0.631574180239089,0,80,1
0.736682062358941,0.795481068475504,SE,0.689769313804138,0.225455382084051,97,1
0.797911959822435,0.753815007353792,NE,0.313860901522561,0,98,1
0.848960480547406,0.720331528494971,NW,0.423368464353096,0,92,1
0.87288589027965,0.720331528494971,NW,0.502716370036389,0.105494163367117,93,1
0.848960480547406,0.737710293069008,NW,0.621541925289532,0,85,1
0.825380500962349,0.737710293069008,NW,0.658738875504029,0,95,1
0.825380500962349,0.737710293069008,NE,0.198973795350836,0,93,1
0.848960480547406,0.720331528494971,cv,0.0413120250693206,0,96,1
0.87288589027965,0.701565861354218,NE,0.198973795350836,0,92,1
0.87288589027965,0.701565861354218,cv,0.0975075727431294,0,109,1
0.87288589027965,0.701565861354218,cv,0.197967059205336,0,118,1
0.87288589027965,0.701565861354218,cv,0.278454576699269,0,121,1
0.87288589027965,0.701565861354218,NW,0.198973795350836,0,108,1
0.892807772917453,0.701565861354218,NW,0.279264459722159,0,121,1
0.892807772917453,0.701565861354218,cv,0.0975075727431294,0,126,1
0.87288589027965,0.720331528494971,cv,0.151034236882805,0,114,1
0.87288589027965,0.720331528494971,cv,0.240852723707992,0.769428852094972,116,1
0.892807772917453,0.701565861354218,cv,0.313129357740127,0,120,1
0.87288589027965,0.701565861354218,NE,0.198973795350836,0.680225366458422,126,1
0.87288589027965,0.720331528494971,NE,0.423368464353096,0.999706696398053,35,1
0.869196692835823,0.681291128273108,NW,0.465708536746689,0.997016226796458,32,1
0.869196692835823,0.681291128273108,NW,0.576066886492617,0.925877239655606,31,1
0.869196692835823,0.681291128273108,NW,0.599881589361777,0.702190912350191,57,1
0.87288589027965,0.701565861354218,NW,0.682295316353972,0,69,1
0.848960480547406,0.753815007353792,NW,0.727582201960619,0,70,1
0.797911959822435,0.78260911347138,NW,0.762576275296233,0,82,1
0.797911959822435,0.78260911347138,NW,0.790425225454158,0,75,1
0.772728877564312,0.795481068475504,NW,0.813099590028508,0,80,1
0.736682062358941,0.795481068475504,NW,0.831901223808284,0,71,1
0.765943923786581,0.78260911347138,NW,0.847727118470858,0,80,1
0.765943923786581,0.78260911347138,NW,0.861216548278481,0.225455382084051,95,1
0.765943923786581,0.78260911347138,NW,0.868066593395949,0.105494163367117,108,1
0.825380500962349,0.753815007353792,NW,0.878783572649313,0,118,1
0.848960480547406,0.737710293069008,cv,0.0975075727431294,0,118,1
0.87288589027965,0.720331528494971,cv,0.197967059205336,0,111,1
0.87288589027965,0.701565861354218,cv,0.278454576699269,0,118,1
0.892807772917453,0.701565861354218,NE,0.0975075727431294,0,111,1
0.87288589027965,0.701565861354218,SE,0.0975075727431294,0,111,1
0.892807772917453,0.701565861354218,SE,0.279264459722159,0,103,1
0.87288589027965,0.701565861354218,SE,0.399308199945605,0.105494163367117,92,1
0.892807772917453,0.681291128273108,cv,0.0975075727431294,0,111,1
0.869196692835823,0.681291128273108,cv,0.197967059205336,0,124,1
0.892807772917453,0.681291128273108,cv,0.278454576699269,0,112,1
0.892807772917453,0.701565861354218,NW,0.198973795350836,0,120,1
0.87288589027965,0.720331528494971,NW,0.345199886780005,0,115,1
0.848960480547406,0.737710293069008,NW,0.445576195966263,0,95,1
0.797911959822435,0.768749516892908,SE,0.198973795350836,0,110,1
0.765943923786581,0.78260911347138,SE,0.345199886780005,0,109,1
0.736682062358941,0.78260911347138,SE,0.502716370036389,0,71,1
0.625465799498373,0.795481068475504,SE,0.600134902839154,0,80,1
0.625465799498373,0.795481068475504,SE,0.667054658572581,0,64,1
0.736682062358941,0.78260911347138,SE,0.738647746621321,0,87,1
0.666794792371817,0.78260911347138,SE,0.779318935574816,0,58,1
0.70375301489466,0.768749516892908,SE,0.810170781080037,0,69,1
0.694905100010272,0.753815007353792,SE,0.829455281694404,0,56,1
0.797911959822435,0.720331528494971,SE,0.83904989165335,0,55,1
0.797911959822435,0.720331528494971,cv,0.0975075727431294,0,52,1
0.820216499797859,0.701565861354218,SE,0.0975075727431294,0,62,1
0.848960480547406,0.681291128273108,cv,0.0413120250693206,0,78,1
0.869196692835823,0.659375800642906,cv,0.151034236882805,0,78,1
0.869196692835823,0.659375800642906,cv,0.240852723707992,0,86,1
0.892807772917453,0.635679331099383,NW,0.198973795350836,0,102,1
0.892807772917453,0.635679331099383,cv,0.0975075727431294,0,98,1
0.892807772917453,0.635679331099383,cv,0.151034236882805,0,122,1
0.892807772917453,0.610053122498401,NW,0.198973795350836,0,100,1
0.892807772917453,0.635679331099383,NW,0.279264459722159,0,103,1
0.869196692835823,0.635679331099383,NW,0.399308199945605,0,97,1
0.869196692835823,0.681291128273108,NW,0.484861343752069,0,101,1
0.87288589027965,0.701565861354218,NW,0.549429401727735,0,98,1
0.797911959822435,0.753815007353792,NW,0.631574180239089,0,84,1
0.765943923786581,0.768749516892908,NE,0.198973795350836,0,84,1
0.666794792371817,0.795481068475504,cv,0.0975075727431294,0,77,1
0.666794792371817,0.795481068475504,NE,0.198973795350836,0,83,1
0.591424782438715,0.807445201289189,NW,0.313860901522561,0,89,1
0.591424782438715,0.818574453068491,NW,0.423368464353096,0,86,1
0.591424782438715,0.818574453068491,SE,0.198973795350836,0,84,1
0.636224844146212,0.818574453068491,SE,0.345199886780005,0,63,1
0.666794792371817,0.807445201289189,SE,0.445576195966263,0,75,1
0.666794792371817,0.795481068475504,SE,0.588430831403659,0,72,1
0.736682062358941,0.768749516892908,SE,0.674836552170296,0,75,1
0.70375301489466,0.78260911347138,SE,0.73315536127903,0,69,1
0.797911959822435,0.753815007353792,cv,0.0975075727431294,0,75,1
0.848960480547406,0.720331528494971,cv,0.197967059205336,0,69,1
0.87288589027965,0.701565861354218,cv,0.278454576699269,0,65,1
0.87288589027965,0.701565861354218,SE,0.0975075727431294,0,76,1
0.87288589027965,0.701565861354218,cv,0.0975075727431294,0,98,1
0.892807772917453,0.681291128273108,cv,0.151034236882805,0,114,1
0.869196692835823,0.681291128273108,cv,0.240852723707992,0,124,1
0.869196692835823,0.681291128273108,cv,0.313129357740127,0,143,1
0.892807772917453,0.681291128273108,cv,0.372527100011756,0,129,1
0.869196692835823,0.681291128273108,NW,0.0975075727431294,0,150,1
0.87288589027965,0.701565861354218,cv,0.0975075727431294,0,151,1
0.825380500962349,0.737710293069008,cv,0.197967059205336,0,146,1
0.825380500962349,0.753815007353792,SE,0.198973795350836,0,160,1
0.765943923786581,0.78260911347138,cv,0.0975075727431294,0,129,1
0.736682062358941,0.795481068475504,cv,0.279264459722159,0,104,1
0.70375301489466,0.807445201289189,SE,0.313860901522561,0,102,1
0.70375301489466,0.807445201289189,SE,0.423368464353096,0,90,1
0.636224844146212,0.818574453068491,SE,0.631574180239089,0,93,1
0.591424782438715,0.818574453068491,SE,0.667054658572581,0,93,1
0.591424782438715,0.818574453068491,SE,0.716067853850182,0,100,1
0.736682062358941,0.795481068475504,SE,0.738647746621321,0,104,1
0.70375301489466,0.78260911347138,SE,0.758247419014529,0,117,1
0.825380500962349,0.753815007353792,SE,0.775419107339559,0,135,1
0.825380500962349,0.753815007353792,cv,0.0975075727431294,0,179,1
0.848960480547406,0.737710293069008,SE,0.0975075727431294,0,188,1
0.87288589027965,0.737710293069008,cv,0.0975075727431294,0,202,1
0.87288589027965,0.720331528494971,NE,0.198973795350836,0,184,1
0.87288589027965,0.720331528494971,NE,0.279264459722159,0,195,1
0.87288589027965,0.737710293069008,NE,0.344535395212307,0,203,1
0.87288589027965,0.737710293069008,NE,0.445101188307035,0,191,1
0.87288589027965,0.737710293069008,NE,0.519048615702109,0,178,1
0.87288589027965,0.737710293069008,NW,0.0975075727431294,0,171,1
0.87288589027965,0.737710293069008,cv,0.0975075727431294,0,171,1
0.87288589027965,0.737710293069008,NE,0.0975075727431294,0,166,1
0.848960480547406,0.753815007353792,cv,0.0975075727431294,0,172,1
0.848960480547406,0.768749516892908,cv,0.197967059205336,0,169,1
0.825380500962349,0.78260911347138,cv,0.278454576699269,0,174,1
0.772728877564312,0.807445201289189,cv,0.343869521139891,0,152,1
0.772728877564312,0.807445201289189,NE,0.198973795350836,0,143,1
0.676431383610488,0.838589023351537,SE,0.313860901522561,0,141,1
0.676431383610488,0.838589023351537,cv,0.198973795350836,0,134,1
0.712349014529358,0.828935446982997,SE,0.198973795350836,0,136,1
0.712349014529358,0.828935446982997,SE,0.423368464353096,0,141,1
0.712349014529358,0.828935446982997,SE,0.549429401727735,0,147,1
0.70375301489466,0.818574453068491,SE,0.650036577626335,0,161,1
0.736682062358941,0.807445201289189,SE,0.70336559365946,0,152,1
0.825380500962349,0.78260911347138,SE,0.743717901303115,0,148,1
0.797911959822435,0.78260911347138,SE,0.762675338279063,0,155,1
0.825380500962349,0.768749516892908,cv,0.0975075727431294,0,172,1
0.87288589027965,0.753815007353792,SE,0.0975075727431294,0,193,1
0.87288589027965,0.737710293069008,SE,0.197967059205336,0,205,1
0.87288589027965,0.737710293069008,SE,0.278454576699269,0,203,1
0.892807772917453,0.720331528494971,NE,0.0975075727431294,0,211,1
0.892807772917453,0.720331528494971,cv,0.0975075727431294,0,204,1
0.87288589027965,0.737710293069008,SE,0.0975075727431294,0,201,1
0.892807772917453,0.720331528494971,SE,0.197967059205336,0,206,1
0.87288589027965,0.737710293069008,cv,0.0975075727431294,0,205,1
0.892807772917453,0.737710293069008,cv,0.197967059205336,0,204,1
0.892807772917453,0.753815007353792,cv,0.278454576699269,0,205,1
0.848960480547406,0.78260911347138,cv,0.343869521139891,0,210,1
0.825380500962349,0.795481068475504,NW,0.198973795350836,0,201,1
0.772728877564312,0.818574453068491,cv,0.198973795350836,0,213,1
0.772728877564312,0.818574453068491,cv,0.279264459722159,0,204,1
0.744327093400745,0.828935446982997,SE,0.198973795350836,0,233,1
0.676431383610488,0.847590743082831,cv,0.198973795350836,0,233,1
0.712349014529358,0.838589023351537,SE,0.198973795350836,0,266,1
0.676431383610488,0.838589023351537,cv,0.0975075727431294,0,240,1
0.772728877564312,0.828935446982997,NE,0.198973795350836,0,269,1
0.803745163362738,0.818574453068491,NE,0.345199886780005,0,272,1
0.848960480547406,0.795481068475504,cv,0.0975075727431294,0,316,1
0.848960480547406,0.795481068475504,cv,0.197967059205336,0,309,1
0.87288589027965,0.78260911347138,cv,0.278454576699269,0,300,1
0.87288589027965,0.78260911347138,NE,0.313860901522561,0.627204099891194,341,1
0.848960480547406,0.795481068475504,NE,0.484861343752069,0.739313786562423,280,1
0.825380500962349,0.78260911347138,NW,0.465708536746689,0.755121706149947,96,1
0.848960480547406,0.737710293069008,NE,0.313860901522561,0.755121706149947,36,1
0.797911959822435,0.753815007353792,NE,0.423368464353096,0.398611538852707,41,1
0.848960480547406,0.737710293069008,SE,0.373135011818532,0,52,1
0.848960480547406,0.701565861354218,SE,0.576066886492617,0,25,1
0.848960480547406,0.701565861354218,SE,0.666873874453499,0,16,0
0.848960480547406,0.681291128273108,SE,0.715932059153196,0,13,0
0.848960480547406,0.681291128273108,SE,0.738530468414229,0,14,0
0.820216499797859,0.701565861354218,SE,0.77121279702984,0,16,0
0.797911959822435,0.720331528494971,cv,0.198973795350836,0,27,1
0.694905100010272,0.753815007353792,SE,0.198973795350836,0,22,0
0.736682062358941,0.753815007353792,NW,0.313860901522561,0,27,1
0.625465799498373,0.78260911347138,cv,0.198973795350836,0,23,0
0.515187063625483,0.807445201289189,SE,0.313860901522561,0,19,0
0.428230957710597,0.807445201289189,SE,0.519048615702109,0,22,0
0.381174364980233,0.807445201289189,SE,0.631356585531968,0,12,0
0.348741571504895,0.807445201289189,SE,0.703218776835626,0,23,0
0.348741571504895,0.807445201289189,SE,0.753356033069684,0,20,0
0.458347050463145,0.768749516892908,SE,0.790345325438977,0,24,0
0.541818107805529,0.753815007353792,SE,0.824202146294097,0,31,1
0.65688477168817,0.720331528494971,SE,0.845560828637947,0,32,1
0.728807845494879,0.701565861354218,SE,0.85936089318705,0,32,1
0.694905100010272,0.720331528494971,SE,0.86636034376335,0,31,1
0.848960480547406,0.659375800642906,SE,0.869629363642575,0,39,1
0.869196692835823,0.635679331099383,SE,0.872768844397636,0,32,1
0.869196692835823,0.635679331099383,SE,0.875786046772272,0,40,1
0.869196692835823,0.635679331099383,SE,0.878687702007243,0,36,1
0.869196692835823,0.635679331099383,cv,0.0975075727431294,0,43,1
0.869196692835823,0.610053122498401,cv,0.197967059205336,0,58,1
0.869196692835823,0.610053122498401,cv,0.240852723707992,0,82,1
0.869196692835823,0.635679331099383,cv,0.279264459722159,0,83,1
0.820216499797859,0.701565861354218,cv,0.313860901522561,0,81,1
0.765943923786581,0.701565861354218,NE,0.198973795350836,0,88,1
0.728807845494879,0.737710293069008,NW,0.198973795350836,0,78,1
0.666794792371817,0.768749516892908,cv,0.198973795350836,0,52,1
0.591424782438715,0.795481068475504,SE,0.198973795350836,0,40,1
0.554676828249526,0.807445201289189,cv,0.198973795350836,0,39,1
0.472992662802769,0.818574453068491,cv,0.345199886780005,0,37,1
0.428230957710597,0.828935446982997,cv,0.502716370036389,0,31,1
0.472992662802769,0.828935446982997,cv,0.600134902839154,0,57,1
0.515187063625483,0.828935446982997,SE,0.373135011818532,0,59,1
0.554676828249526,0.807445201289189,SE,0.549112067148217,0,49,1
0.666794792371817,0.768749516892908,SE,0.64983859223266,0,57,1
0.736682062358941,0.753815007353792,SE,0.682295316353972,0,51,1
0.765943923786581,0.737710293069008,SE,0.709699449080154,0,71,1
0.765943923786581,0.737710293069008,SE,0.73315536127903,0,72,1
0.797911959822435,0.737710293069008,SE,0.766964005626972,0,50,1
0.825380500962349,0.720331528494971,SE,0.783103299706587,0,47,1
0.87288589027965,0.701565861354218,cv,0.0975075727431294,0,39,1
0.848960480547406,0.701565861354218,SE,0.198973795350836,0,49,1
0.848960480547406,0.701565861354218,NE,0.198973795350836,0,60,1
0.848960480547406,0.701565861354218,cv,0.0975075727431294,0,82,1
0.869196692835823,0.681291128273108,cv,0.197967059205336,0,78,1
0.869196692835823,0.681291128273108,NW,0.0975075727431294,0,79,1
0.869196692835823,0.681291128273108,SE,0.0975075727431294,0,102,1
0.87288589027965,0.701565861354218,cv,0.0975075727431294,0,96,1
0.825380500962349,0.720331528494971,cv,0.197967059205336,0,103,1
0.797911959822435,0.753815007353792,SE,0.198973795350836,0,99,1
0.736682062358941,0.768749516892908,SE,0.423368464353096,0,107,1
0.70375301489466,0.78260911347138,SE,0.549429401727735,0,89,1
0.70375301489466,0.795481068475504,SE,0.650036577626335,0,69,1
0.70375301489466,0.795481068475504,SE,0.715932059153196,0,78,1
0.70375301489466,0.795481068475504,SE,0.762576275296233,0,61,1
0.591424782438715,0.795481068475504,SE,0.797332738667094,0,69,1
0.591424782438715,0.795481068475504,SE,0.82939899704536,0,69,1
0.666794792371817,0.78260911347138,SE,0.853757670649148,0,81,1
0.736682062358941,0.768749516892908,SE,0.869665344161535,0,105,1
0.797911959822435,0.737710293069008,SE,0.875852497363337,0,107,1
0.825380500962349,0.737710293069008,SE,0.885578063366329,0,102,1
0.848960480547406,0.720331528494971,cv,0.0975075727431294,0,121,1
0.848960480547406,0.701565861354218,SE,0.313860901522561,0,137,1
0.848960480547406,0.701565861354218,SE,0.423368464353096,0,169,1
0.869196692835823,0.681291128273108,SE,0.465708536746689,0,191,1
0.892807772917453,0.659375800642906,NE,0.0975075727431294,0,191,1
0.869196692835823,0.681291128273108,NE,0.279264459722159,0,189,1
0.892807772917453,0.635679331099383,NW,0.0975075727431294,0,160,1
0.869196692835823,0.659375800642906,cv,0.0975075727431294,0,159,1
0.892807772917453,0.635679331099383,cv,0.151034236882805,0,112,1
0.892807772917453,0.635679331099383,cv,0.240852723707992,0,111,1
0.892807772917453,0.659375800642906,cv,0.313129357740127,0,83,1
0.848960480547406,0.701565861354218,NW,0.373135011818532,0,65,1
0.765943923786581,0.753815007353792,NW,0.465708536746689,0,66,1
0.70375301489466,0.768749516892908,NE,0.198973795350836,0,76,1
0.666794792371817,0.78260911347138,NW,0.198973795350836,0,79,1
0.554676828249526,0.807445201289189,cv,0.313860901522561,0,63,1
0.515187063625483,0.807445201289189,cv,0.423368464353096,0,58,1
0.472992662802769,0.828935446982997,SE,0.198973795350836,0,56,1
0.472992662802769,0.828935446982997,cv,0.198973795350836,0,62,1
0.348741571504895,0.838589023351537,cv,0.345199886780005,0,58,1
0.397091289181168,0.828935446982997,SE,0.313860901522561,0,52,1
0.515187063625483,0.807445201289189,SE,0.519048615702109,0,35,1
0.591424782438715,0.78260911347138,SE,0.610991904339274,0,36,1
0.625465799498373,0.768749516892908,SE,0.674836552170296,0,39,1
0.625465799498373,0.768749516892908,SE,0.721930670492772,0,37,1
0.728807845494879,0.720331528494971,SE,0.743717901303115,0,48,1
0.820216499797859,0.681291128273108,cv,0.0975075727431294,0,73,1
0.848960480547406,0.659375800642906,SE,0.198973795350836,0,78,1
0.869196692835823,0.635679331099383,NE,0.198973795350836,0,90,1
0.869196692835823,0.635679331099383,cv,0.0975075727431294,0,81,1
0.869196692835823,0.635679331099383,cv,0.197967059205336,0,93,1
0.892807772917453,0.610053122498401,cv,0.278454576699269,0,83,1
0.892807772917453,0.635679331099383,cv,0.313129357740127,0,78,1
0.892807772917453,0.610053122498401,NE,0.0975075727431294,0,85,1
0.892807772917453,0.659375800642906,cv,0.0975075727431294,0,96,1
0.825380500962349,0.720331528494971,cv,0.197967059205336,0,146,1
0.765943923786581,0.753815007353792,SE,0.198973795350836,0,163,1
0.736682062358941,0.768749516892908,SE,0.345199886780005,0,161,1
0.625465799498373,0.795481068475504,SE,0.445576195966263,0,151,1
0.472992662802769,0.818574453068491,SE,0.611232270342441,0,105,1
0.515187063625483,0.807445201289189,SE,0.689769313804138,0,101,1
0.472992662802769,0.818574453068491,SE,0.743717901303115,0,92,1
0.515187063625483,0.818574453068491,SE,0.783103299706587,0,118,1
0.554676828249526,0.807445201289189,SE,0.807093771677518,0,96,1
0.541818107805529,0.795481068475504,SE,0.831901223808284,0,51,1
0.579479174136712,0.768749516892908,SE,0.847727118470858,0,38,1
0.625465799498373,0.753815007353792,SE,0.861216548278481,0,58,1
0.694905100010272,0.720331528494971,SE,0.868066593395949,0,55,1
0.694905100010272,0.720331528494971,SE,0.874376996009862,0,41,1
0.820216499797859,0.659375800642906,cv,0.0413120250693206,0,36,1
0.848960480547406,0.659375800642906,cv,0.151034236882805,0,49,1
